class,Blue 490nm,Green 560nm,Red 665nm,VRE 705nm,VRE 740nm,VRE 783nm,NIR 843nm,SWIR 1610nm,SWIR 2190nm,VRE 865nm
T31-C-11,0.0071000000461936,0.0372000001370906,0.0237000007182359,0.1013000011444091,0.2522999942302704,0.2987000048160553,0.315200001001358,0.1723999977111816,0.0829999968409538,0.3292999863624573
T31-C-11,0.0098999999463558,0.0410999990999698,0.0318000018596649,0.0908999964594841,0.1949999928474426,0.2322999984025955,0.3203999996185303,0.1436000019311905,0.067500002682209,0.2707999944686889
T31-C-11,0.013600000180304,0.048599999397993,0.0370999984443187,0.125,0.2560999989509582,0.294400006532669,0.3039999902248382,0.2005999982357025,0.1036000028252601,0.3264000117778778
T31-C-11,0.0142999999225139,0.048599999397993,0.0348999984562397,0.125,0.2560999989509582,0.294400006532669,0.323199987411499,0.2005999982357025,0.1036000028252601,0.3264000117778778
T31-C-11,0.0140000004321336,0.05180000141263,0.034400001168251,0.1119000017642974,0.2488999962806701,0.2915999889373779,0.3452000021934509,0.1908999979496002,0.0945999994874,0.325899988412857
T31-C-11,0.0104999998584389,0.0386000014841556,0.025900000706315,0.1017000004649162,0.2439000010490417,0.2816999852657318,0.3179999887943268,0.1812999993562698,0.0883999988436698,0.3059000074863434
T31-C-11,0.0114000001922249,0.0421000011265277,0.0271000005304813,0.1017000004649162,0.2439000010490417,0.2816999852657318,0.3312000036239624,0.1812999993562698,0.0883999988436698,0.3059000074863434
T31-C-11,0.0161000005900859,0.0443000011146068,0.0379000008106231,0.1062000021338462,0.2249999940395355,0.2465000003576278,0.3059999942779541,0.1754000037908554,0.0870999991893768,0.302700012922287
T31-C-11,0.0262000001966953,0.0560000017285347,0.0493000000715255,0.125,0.2560999989509582,0.294400006532669,0.2822000086307525,0.2005999982357025,0.1036000028252601,0.3264000117778778
T31-C-11,0.0218000002205371,0.0504000000655651,0.0447999984025955,0.125,0.2560999989509582,0.294400006532669,0.2856000065803528,0.2005999982357025,0.1036000028252601,0.3264000117778778
T31-C-11,0.0166999995708465,0.0491999983787536,0.0410000011324882,0.1119000017642974,0.2488999962806701,0.2915999889373779,0.2921999990940094,0.1908999979496002,0.0945999994874,0.325899988412857
T31-C-11,0.0190999992191791,0.0494000017642974,0.0373999997973442,0.1017000004649162,0.2439000010490417,0.2816999852657318,0.2958000004291534,0.1812999993562698,0.0883999988436698,0.3059000074863434
T31-C-11,0.0164000000804662,0.047699999064207,0.0350000001490116,0.1017000004649162,0.2439000010490417,0.2816999852657318,0.2822000086307525,0.1812999993562698,0.0883999988436698,0.3059000074863434
T31-C-11,0.0170000009238719,0.0447000004351139,0.0381000004708766,0.1119000017642974,0.2488999962806701,0.2915999889373779,0.290800005197525,0.1908999979496002,0.0945999994874,0.325899988412857
T31-C-11,0.031599998474121,0.0551999993622303,0.0555999986827373,0.1081999987363815,0.1912000030279159,0.2124000042676925,0.2357999980449676,0.2028000056743621,0.1212000027298927,0.2469000071287155
T31-C-11,0.0083999997004866,0.0350000001490116,0.0288999993354082,0.0793000012636184,0.1062000021338462,0.0993999987840652,0.1607999950647354,0.0728999972343444,0.0318000018596649,0.1668000072240829
T31-C-11,0.0077999997884035,0.0388999991118907,0.0267999991774559,0.0846000015735626,0.2035000026226043,0.215499997138977,0.255400002002716,0.0984999984502792,0.0443000011146068,0.2208999991416931
T31-C-11,0.0110999997705221,0.0366000011563301,0.0286999996751546,0.0793000012636184,0.1062000021338462,0.0993999987840652,0.2360000014305114,0.0728999972343444,0.0318000018596649,0.1668000072240829
T31-C-11,0.0087000001221895,0.0397999994456768,0.0273000001907348,0.09740000218153,0.2412000000476837,0.270000010728836,0.2673999965190887,0.1229000017046928,0.0524000003933906,0.2967999875545501
T31-C-11,0.0127999996766448,0.0483000017702579,0.0280000008642673,0.09740000218153,0.2412000000476837,0.270000010728836,0.3795999884605407,0.1229000017046928,0.0524000003933906,0.2967999875545501
T31-C-11,0.0121999997645616,0.049100000411272,0.0296999998390674,0.0958999991416931,0.1388999968767166,0.2063000053167343,0.3143999874591827,0.088699996471405,0.0370999984443187,0.1768999993801117
T31-C-11,0.0062000001780688,0.0337999984622001,0.0254999995231628,0.09740000218153,0.2412000000476837,0.270000010728836,0.2233999967575073,0.1229000017046928,0.0524000003933906,0.2967999875545501
T31-C-11,0.0120000001043081,0.0489999987185001,0.0294000003486871,0.09740000218153,0.2412000000476837,0.270000010728836,0.3648000061511993,0.1229000017046928,0.0524000003933906,0.2967999875545501
T31-C-11,0.0120000001043081,0.0502000004053115,0.0315000005066394,0.0958999991416931,0.1388999968767166,0.2063000053167343,0.3388000130653381,0.088699996471405,0.0370999984443187,0.1768999993801117
T31-C-11,0.0092000002041459,0.0388000011444091,0.0295000001788139,0.0966999977827072,0.2211000025272369,0.2494000047445297,0.2734000086784363,0.1459999978542328,0.0701000019907951,0.3118999898433685
T31-C-11,0.0089999996125698,0.0366999991238117,0.0305000003427267,0.0863000005483627,0.1299999952316284,0.1618999987840652,0.196600005030632,0.0821999981999397,0.0322000011801719,0.1526000052690506
L,0.0121999997645616,0.0474999994039535,0.0419999994337558,0.1020999997854232,0.2285999953746795,0.2592000067234039,0.1165999993681907,0.135900005698204,0.0595999993383884,0.2822999954223633
L,0.0225000008940696,0.0522000007331371,0.048700001090765,0.1234999969601631,0.272599995136261,0.2922999858856201,0.2383999973535537,0.1879000067710876,0.099200002849102,0.3693000078201294
L,0.0113000003620982,0.046799998730421,0.0277999993413686,0.1020999997854232,0.2285999953746795,0.2592000067234039,0.2964000105857849,0.135900005698204,0.0595999993383884,0.2822999954223633
L,0.0201999992132186,0.0715000033378601,0.0584999993443489,0.1152999997138977,0.2151000052690506,0.2551000118255615,0.1066000014543533,0.130400002002716,0.0606000013649463,0.257099986076355
L,0.0209999997168779,0.046799998730421,0.0428000018000602,0.101400002837181,0.2213999927043914,0.2592999935150146,0.2259999960660934,0.1600999981164932,0.0788000002503395,0.2874999940395355
L,0.0068999999202787,0.0416000001132488,0.0384000018239021,0.101000003516674,0.151199996471405,0.2025000005960464,0.1438000053167343,0.1401000022888183,0.0640999972820282,0.1946000009775161
L,0.0190999992191791,0.0693999975919723,0.0483999997377395,0.1152999997138977,0.2151000052690506,0.2551000118255615,0.2375999987125396,0.130400002002716,0.0606000013649463,0.257099986076355
L,0.0127999996766448,0.0498000010848045,0.0417999997735023,0.101000003516674,0.151199996471405,0.2025000005960464,0.2122000008821487,0.1401000022888183,0.0640999972820282,0.1946000009775161
L,0.0124000003561377,0.0454000011086463,0.0307000000029802,0.0957999974489212,0.1587000042200088,0.1782000064849853,0.2678000032901764,0.0991000011563301,0.0441000014543533,0.2115000039339065
L,0.015599999576807,0.0549999997019767,0.0447000004351139,0.0957999974489212,0.1587000042200088,0.1782000064849853,0.0776999965310096,0.0991000011563301,0.0441000014543533,0.2115000039339065
L,0.0185000002384185,0.0711999982595443,0.0562000013887882,0.098300002515316,0.1098999977111816,0.1114000007510185,0.0472999997437,0.0763999968767166,0.0326999984681606,0.1181000024080276
L,0.0182000007480382,0.0668999999761581,0.0522000007331371,0.098300002515316,0.1098999977111816,0.1114000007510185,0.1485999971628189,0.0763999968767166,0.0326999984681606,0.1181000024080276
L,0.0103000001981854,0.045499999076128,0.0379999987781047,0.101000003516674,0.151199996471405,0.2025000005960464,0.1793999969959259,0.1401000022888183,0.0640999972820282,0.1946000009775161
L,0.0140000004321336,0.0531000010669231,0.0454000011086463,0.101000003516674,0.151199996471405,0.2025000005960464,0.1202000007033348,0.1401000022888183,0.0640999972820282,0.1946000009775161
L,0.0124000003561377,0.0478000007569789,0.0320999994874,0.0957999974489212,0.1587000042200088,0.1782000064849853,0.3156000077724457,0.0991000011563301,0.0441000014543533,0.2115000039339065
L,0.0131000000983476,0.0500999987125396,0.0386999994516372,0.0957999974489212,0.1587000042200088,0.1782000064849853,0.1281999945640564,0.0991000011563301,0.0441000014543533,0.2115000039339065
L,0.0147000001743435,0.0606000013649463,0.0474000014364719,0.098300002515316,0.1098999977111816,0.1114000007510185,0.0298999994993209,0.0763999968767166,0.0326999984681606,0.1181000024080276
L,0.0160000007599592,0.0610000006854534,0.048200000077486,0.098300002515316,0.1098999977111816,0.1114000007510185,0.1247999966144561,0.0763999968767166,0.0326999984681606,0.1181000024080276
L,0.013600000180304,0.0542000010609626,0.0303000006824731,0.1213999986648559,0.3057999908924103,0.3695999979972839,0.2752000093460083,0.165800005197525,0.0728999972343444,0.3761000037193298
L,0.0215000007301569,0.0494000017642974,0.0416000001132488,0.1062000021338462,0.2052000015974044,0.2178999930620193,0.2736000120639801,0.135000005364418,0.0636000037193298,0.2578999996185303
L,0.0181000009179115,0.0546000003814697,0.0478999987244606,0.1062000021338462,0.2052000015974044,0.2178999930620193,0.149399995803833,0.135000005364418,0.0636000037193298,0.2578999996185303
L,0.0122999995946884,0.0551999993622303,0.0416000001132488,0.1018999963998794,0.1931000053882599,0.2249999940395355,0.1581999957561493,0.1162000000476837,0.0526000000536441,0.2410999983549118
L,0.0110999997705221,0.0454000011086463,0.036200001835823,0.0803000032901763,0.1260000020265579,0.1668000072240829,0.1430000066757202,0.0848999992012977,0.036200001835823,0.1577000021934509
L,0.0137999998405575,0.0588999986648559,0.0445000007748603,0.0844999998807907,0.0917000025510788,0.0993999987840652,0.0423999987542629,0.0724000036716461,0.031199999153614,0.1208000034093856
L,0.0133999995887279,0.0582000017166137,0.0406000018119812,0.0844999998807907,0.0917000025510788,0.0993999987840652,0.1301999986171722,0.0724000036716461,0.031199999153614,0.1208000034093856
L,0.0193000007420778,0.0524000003933906,0.0425999984145164,0.1062000021338462,0.2052000015974044,0.2178999930620193,0.2339999973773956,0.135000005364418,0.0636000037193298,0.2578999996185303
L,0.0164000000804662,0.0571999996900558,0.0472000017762184,0.1018999963998794,0.1931000053882599,0.2249999940395355,0.1048000007867813,0.1162000000476837,0.0526000000536441,0.2410999983549118
L,0.0102000003680586,0.0513999983668327,0.0342999994754791,0.1018999963998794,0.1931000053882599,0.2249999940395355,0.2287999987602234,0.1162000000476837,0.0526000000536441,0.2410999983549118
L,0.0127999996766448,0.0469999983906745,0.0388999991118907,0.0803000032901763,0.1260000020265579,0.1668000072240829,0.0945999994874,0.0848999992012977,0.036200001835823,0.1577000021934509
L,0.013600000180304,0.0584000013768672,0.0421000011265277,0.0844999998807907,0.0917000025510788,0.0993999987840652,0.0399999991059303,0.0724000036716461,0.031199999153614,0.1208000034093856
L,0.0118000004440546,0.050500001758337,0.0337000004947185,0.0844999998807907,0.0917000025510788,0.0993999987840652,0.13680000603199,0.0724000036716461,0.031199999153614,0.1208000034093856
L,0.0087999999523162,0.0399000011384487,0.0285999998450279,0.0996999964118003,0.2684000134468078,0.3113999962806701,0.2504000067710876,0.13680000603199,0.0601000003516674,0.3373999893665313
L,0.0166999995708465,0.0544000007212162,0.0381000004708766,0.1150999963283538,0.2854999899864197,0.3321000039577484,0.3255999982357025,0.1608999967575073,0.0715999975800514,0.3574000000953674
L,0.0127999996766448,0.0538000017404556,0.0428999997675418,0.0905999988317489,0.1347000002861023,0.1747000068426132,0.1728000044822693,0.1068999990820884,0.0456000007688999,0.17739999294281
L,0.006800000090152,0.0410000011324882,0.033500000834465,0.0905999988317489,0.1347000002861023,0.1747000068426132,0.1168000027537345,0.1068999990820884,0.0456000007688999,0.17739999294281
L,0.0059000002220273,0.0331000015139579,0.0261000003665685,0.0846000015735626,0.2035000026226043,0.215499997138977,0.1638000011444091,0.0984999984502792,0.0443000011146068,0.2208999991416931
L,0.0062000001780688,0.0333999991416931,0.0270000007003545,0.0846000015735626,0.2035000026226043,0.215499997138977,0.1544000059366226,0.0984999984502792,0.0443000011146068,0.2208999991416931
L,0.0083999997004866,0.0350000001490116,0.0288999993354082,0.0793000012636184,0.1062000021338462,0.0993999987840652,0.1607999950647354,0.0728999972343444,0.0318000018596649,0.1668000072240829
L,0.0105999996885657,0.0474000014364719,0.0392000004649162,0.0793000012636184,0.1062000021338462,0.0993999987840652,0.0700000002980232,0.0728999972343444,0.0318000018596649,0.1668000072240829
L,0.0120000001043081,0.0573999993503093,0.0421000011265277,0.0878999978303909,0.1211000010371208,0.1532000005245208,0.0432999990880489,0.0799999982118606,0.0324999988079071,0.138600006699562
L,0.0109000001102685,0.0498000010848045,0.0318999998271465,0.0878999978303909,0.1211000010371208,0.1532000005245208,0.1764000058174133,0.0799999982118606,0.0324999988079071,0.138600006699562
L,0.008899999782443,0.0447000004351139,0.0296999998390674,0.0905999988317489,0.1347000002861023,0.1747000068426132,0.2655999958515167,0.1068999990820884,0.0456000007688999,0.17739999294281
L,0.0060999998822808,0.0364000014960765,0.0298999994993209,0.0905999988317489,0.1347000002861023,0.1747000068426132,0.1225999966263771,0.1068999990820884,0.0456000007688999,0.17739999294281
L,0.0044999998062849,0.0342000015079975,0.025000000372529,0.0846000015735626,0.2035000026226043,0.215499997138977,0.1881999969482422,0.0984999984502792,0.0443000011146068,0.2208999991416931
L,0.0077999997884035,0.0388999991118907,0.0267999991774559,0.0846000015735626,0.2035000026226043,0.215499997138977,0.255400002002716,0.0984999984502792,0.0443000011146068,0.2208999991416931
L,0.0110999997705221,0.0366000011563301,0.0286999996751546,0.0793000012636184,0.1062000021338462,0.0993999987840652,0.2360000014305114,0.0728999972343444,0.0318000018596649,0.1668000072240829
L,0.0104000000283122,0.0480000004172325,0.0412000007927417,0.0793000012636184,0.1062000021338462,0.0993999987840652,0.063799999654293,0.0728999972343444,0.0318000018596649,0.1668000072240829
L,0.0133999995887279,0.0588000006973743,0.0474000014364719,0.0878999978303909,0.1211000010371208,0.1532000005245208,0.0529000014066696,0.0799999982118606,0.0324999988079071,0.138600006699562
L,0.0149999996647238,0.0555999986827373,0.0366000011563301,0.0878999978303909,0.1211000010371208,0.1532000005245208,0.2393999993801117,0.0799999982118606,0.0324999988079071,0.138600006699562
L,0.0092000002041459,0.0430999994277954,0.0234999991953372,0.0892999991774559,0.2266000062227249,0.2685000002384186,0.3452000021934509,0.1279000043869018,0.0538000017404556,0.2777000069618225
L,0.0076999999582767,0.0403000004589557,0.0275999996811151,0.0892999991774559,0.2266000062227249,0.2685000002384186,0.190200001001358,0.1279000043869018,0.0538000017404556,0.2777000069618225
L,0.0121999997645616,0.049100000411272,0.0296999998390674,0.0958999991416931,0.1388999968767166,0.2063000053167343,0.3143999874591827,0.088699996471405,0.0370999984443187,0.1768999993801117
L,0.0108000002801418,0.0524000003933906,0.0394000001251697,0.0958999991416931,0.1388999968767166,0.2063000053167343,0.125,0.088699996471405,0.0370999984443187,0.1768999993801117
L,0.0116999996826052,0.0606000013649463,0.0447999984025955,0.0967999994754791,0.1800000071525573,0.1833000034093856,0.0672999992966651,0.0869999974966049,0.0388000011444091,0.1835000067949295
L,0.0097000002861022,0.0384999997913837,0.0255999993532896,0.0892999991774559,0.2266000062227249,0.2685000002384186,0.2233999967575073,0.1279000043869018,0.0538000017404556,0.2777000069618225
L,0.0165999997407197,0.0570000000298023,0.0375999994575977,0.0967999994754791,0.1800000071525573,0.1833000034093856,0.2463999986648559,0.0869999974966049,0.0388000011444091,0.1835000067949295
L,0.0062000001780688,0.0337999984622001,0.0254999995231628,0.09740000218153,0.2412000000476837,0.270000010728836,0.2233999967575073,0.1229000017046928,0.0524000003933906,0.2967999875545501
L,0.013600000180304,0.0535999983549118,0.0425999984145164,0.0958999991416931,0.1388999968767166,0.2063000053167343,0.1333999931812286,0.088699996471405,0.0370999984443187,0.1768999993801117
L,0.0132999997586011,0.0610000006854534,0.046799998730421,0.0967999994754791,0.1800000071525573,0.1833000034093856,0.0579000003635883,0.0869999974966049,0.0388000011444091,0.1835000067949295
L,0.0142000000923872,0.0533999986946582,0.0340999998152256,0.0967999994754791,0.1800000071525573,0.1833000034093856,0.2540000081062317,0.0869999974966049,0.0388000011444091,0.1835000067949295
L,0.0083999997004866,0.0370999984443187,0.0265999995172023,0.1049000024795532,0.2574000060558319,0.2849999964237213,0.2791999876499176,0.1643999963998794,0.0812999978661537,0.334199994802475
L,0.0057999999262392,0.0320000015199184,0.0267999991774559,0.0966999977827072,0.2211000025272369,0.2494000047445297,0.2445999979972839,0.1459999978542328,0.0701000019907951,0.3118999898433685
L,0.0089999996125698,0.0366999991238117,0.0305000003427267,0.0863000005483627,0.1299999952316284,0.1618999987840652,0.196600005030632,0.0821999981999397,0.0322000011801719,0.1526000052690506
L,0.0167999994009733,0.0573000013828277,0.049600001424551,0.0863000005483627,0.1299999952316284,0.1618999987840652,0.0711999982595443,0.0821999981999397,0.0322000011801719,0.1526000052690506
L,0.017400000244379,0.067900002002716,0.0538000017404556,0.096000000834465,0.1459999978542328,0.1545999944210052,0.0760999992489814,0.0961000025272369,0.0419000014662742,0.1877000033855438
L,0.0138999996706843,0.0557999983429908,0.032999999821186,0.096000000834465,0.1459999978542328,0.1545999944210052,0.3055999875068664,0.0961000025272369,0.0419000014662742,0.1877000033855438
L,0.0092000002041459,0.0388000011444091,0.0295000001788139,0.0966999977827072,0.2211000025272369,0.2494000047445297,0.2734000086784363,0.1459999978542328,0.0701000019907951,0.3118999898433685
L,0.0120000001043081,0.0414000004529953,0.0280000008642673,0.0966999977827072,0.2211000025272369,0.2494000047445297,0.3052000105381012,0.1459999978542328,0.0701000019907951,0.3118999898433685
L,0.0116999996826052,0.0375999994575977,0.0324000008404254,0.0863000005483627,0.1299999952316284,0.1618999987840652,0.1935999989509582,0.0821999981999397,0.0322000011801719,0.1526000052690506
L,0.0214000009000301,0.0658000037074089,0.0582000017166137,0.0863000005483627,0.1299999952316284,0.1618999987840652,0.0592000000178813,0.0821999981999397,0.0322000011801719,0.1526000052690506
L,0.0201999992132186,0.0768000036478042,0.060199998319149,0.096000000834465,0.1459999978542328,0.1545999944210052,0.0874999985098838,0.0961000025272369,0.0419000014662742,0.1877000033855438
L,0.0099999997764825,0.0427000001072883,0.0295000001788139,0.097800001502037,0.2369000017642974,0.2478999942541122,0.3124000132083893,0.1291999965906143,0.0573999993503093,0.2899999916553497
L,0.0203000009059906,0.0584000013768672,0.0498999990522861,0.097800001502037,0.2369000017642974,0.2478999942541122,0.1265999972820282,0.1291999965906143,0.0573999993503093,0.2899999916553497
L,0.0194000005722045,0.0639000013470649,0.0493000000715255,0.094200000166893,0.1944999992847442,0.2270999997854232,0.1184000000357627,0.1207000017166137,0.0533999986946582,0.2619000077247619
L,0.0125000001862645,0.0421999990940094,0.0322000011801719,0.094200000166893,0.1944999992847442,0.2270999997854232,0.2574000060558319,0.1207000017166137,0.0533999986946582,0.2619000077247619
L,0.0138999996706843,0.0485000014305114,0.0342000015079975,0.097800001502037,0.2369000017642974,0.2478999942541122,0.2955999970436096,0.1291999965906143,0.0573999993503093,0.2899999916553497
L,0.0124000003561377,0.0456000007688999,0.0324000008404254,0.094200000166893,0.1944999992847442,0.2270999997854232,0.2763999998569488,0.1207000017166137,0.0533999986946582,0.2619000077247619
L,0.0065000001341104,0.0372000001370906,0.0245999991893768,0.094200000166893,0.1944999992847442,0.2270999997854232,0.3086000084877014,0.1207000017166137,0.0533999986946582,0.2619000077247619
V1-C-8,0.0105999996885657,0.0403000004589557,0.0331000015139579,0.0988000035285949,0.2180999964475631,0.2495000064373016,0.2243999987840652,0.1464000046253204,0.0754999965429306,0.2592000067234039
V1-C-8,0.0210999995470047,0.0531999990344047,0.0392000004649162,0.0988000035285949,0.2180999964475631,0.2495000064373016,0.3183999955654144,0.1464000046253204,0.0754999965429306,0.2592000067234039
V1-C-8,0.0144999995827674,0.0461000017821788,0.0344999991357326,0.0988000035285949,0.2180999964475631,0.2495000064373016,0.290800005197525,0.1464000046253204,0.0754999965429306,0.2592000067234039
V1-C-8,0.0165999997407197,0.0447000004351139,0.0397999994456768,0.0988000035285949,0.2180999964475631,0.2495000064373016,0.2770000100135803,0.1464000046253204,0.0754999965429306,0.2592000067234039
V1-C-8,0.0225000008940696,0.0522000007331371,0.048700001090765,0.1234999969601631,0.272599995136261,0.2922999858856201,0.2383999973535537,0.1879000067710876,0.099200002849102,0.3693000078201294
T31-C-11,0.010700000450015,0.0379000008106231,0.0331000015139579,0.0903000012040138,0.1644999980926513,0.1976999938488006,0.2587999999523163,0.1231999993324279,0.0575999990105629,0.2368000000715255
T31-C-11,0.0144999995827674,0.0461000017821788,0.0344999991357326,0.0988000035285949,0.2180999964475631,0.2495000064373016,0.290800005197525,0.1464000046253204,0.0754999965429306,0.2592000067234039
T31-C-11,0.0165999997407197,0.0447000004351139,0.0397999994456768,0.0988000035285949,0.2180999964475631,0.2495000064373016,0.2770000100135803,0.1464000046253204,0.0754999965429306,0.2592000067234039
T31-C-11,0.0118000004440546,0.0432999990880489,0.0318000018596649,0.1004000008106231,0.23989999294281,0.2869000136852264,0.3000000119209289,0.159400001168251,0.0728999972343444,0.3111999928951263
T31-C-11,0.0219000000506639,0.0540000014007091,0.0397999994456768,0.101400002837181,0.2213999927043914,0.2592999935150146,0.2984000146389007,0.1600999981164932,0.0788000002503395,0.2874999940395355
T31-C-11,0.0209999997168779,0.046799998730421,0.0428000018000602,0.101400002837181,0.2213999927043914,0.2592999935150146,0.2259999960660934,0.1600999981164932,0.0788000002503395,0.2874999940395355
T31-C-11,0.0057999999262392,0.0384999997913837,0.0249000005424022,0.1004000008106231,0.23989999294281,0.2869000136852264,0.2964000105857849,0.159400001168251,0.0728999972343444,0.3111999928951263
T31-C-11,0.0093000000342726,0.0421000011265277,0.0275999996811151,0.1004000008106231,0.23989999294281,0.2869000136852264,0.3176000118255615,0.159400001168251,0.0728999972343444,0.3111999928951263
T31-C-11,0.0148000000044703,0.0430000014603138,0.031199999153614,0.101400002837181,0.2213999927043914,0.2592999935150146,0.2953999936580658,0.1600999981164932,0.0788000002503395,0.2874999940395355
T31-C-11,0.0182000007480382,0.045499999076128,0.0366999991238117,0.101400002837181,0.2213999927043914,0.2592999935150146,0.2587999999523163,0.1600999981164932,0.0788000002503395,0.2874999940395355
T31-C-11,0.0044999998062849,0.034800000488758,0.0252999998629093,0.0965000018477439,0.2159000039100647,0.2529999911785126,0.2840000092983246,0.1622000038623809,0.0771000012755394,0.2971000075340271
T31-C-11,0.0143999997526407,0.045499999076128,0.0326999984681606,0.1027000024914741,0.2664999961853027,0.3009000122547149,0.301800012588501,0.1691000014543533,0.0772000029683113,0.3339999914169311
T31-C-11,0.0073000001721084,0.0379999987781047,0.0226000007241964,0.1027000024914741,0.2664999961853027,0.3009000122547149,0.3352000117301941,0.1691000014543533,0.0772000029683113,0.3339999914169311
T31-C-11,0.0080000003799796,0.0436000004410743,0.0248000007122755,0.1097000017762184,0.2903000116348266,0.3312000036239624,0.3576000034809112,0.1686999946832656,0.0737999975681305,0.3662000000476837
T31-C-11,0.0103000001981854,0.045499999076128,0.0379999987781047,0.101000003516674,0.151199996471405,0.2025000005960464,0.1793999969959259,0.1401000022888183,0.0640999972820282,0.1946000009775161
T31-C-11,0.0125000001862645,0.0454000011086463,0.0263999998569488,0.1097000017762184,0.2903000116348266,0.3312000036239624,0.3632000088691711,0.1686999946832656,0.0737999975681305,0.3662000000476837
T31-C-11,0.0076000001281499,0.0432000011205673,0.0240000002086162,0.1172000020742416,0.2901000082492828,0.319599986076355,0.3463999927043915,0.1713999956846237,0.0794000029563903,0.3571999967098236
T31-C-11,0.0164000000804662,0.0472999997437,0.0346999987959861,0.1172000020742416,0.2901000082492828,0.319599986076355,0.3300000131130218,0.1713999956846237,0.0794000029563903,0.3571999967098236
T31-C-11,0.0215000007301569,0.0494000017642974,0.0416000001132488,0.1062000021338462,0.2052000015974044,0.2178999930620193,0.2736000120639801,0.135000005364418,0.0636000037193298,0.2578999996185303
T31-C-11,0.0198999997228384,0.0520000010728836,0.0419999994337558,0.1101000010967254,0.2276999950408935,0.2583000063896179,0.2714000046253204,0.1820999979972839,0.0894000008702278,0.2946999967098236
T31-C-11,0.0121999997645616,0.0441999994218349,0.0324999988079071,0.1101000010967254,0.2276999950408935,0.2583000063896179,0.3111999928951263,0.1820999979972839,0.0894000008702278,0.2946999967098236
T31-C-11,0.0077999997884035,0.0416000001132488,0.0265999995172023,0.1027000024914741,0.2664999961853027,0.3009000122547149,0.3307999968528747,0.1691000014543533,0.0772000029683113,0.3339999914169311
T31-C-11,0.0059000002220273,0.0377999991178512,0.0208999998867511,0.1027000024914741,0.2664999961853027,0.3009000122547149,0.3443999886512756,0.1691000014543533,0.0772000029683113,0.3339999914169311
T31-C-11,0.0103000001981854,0.0438000001013278,0.024100000038743,0.1097000017762184,0.2903000116348266,0.3312000036239624,0.3592000007629394,0.1686999946832656,0.0737999975681305,0.3662000000476837
T31-C-11,0.0118000004440546,0.0461000017821788,0.0261000003665685,0.1097000017762184,0.2903000116348266,0.3312000036239624,0.3776000142097473,0.1686999946832656,0.0737999975681305,0.3662000000476837
T31-C-11,0.0083999997004866,0.0430999994277954,0.0252000000327825,0.1172000020742416,0.2901000082492828,0.319599986076355,0.3635999858379364,0.1713999956846237,0.0794000029563903,0.3571999967098236
T31-C-11,0.017799999564886,0.0511000007390975,0.0340999998152256,0.1172000020742416,0.2901000082492828,0.319599986076355,0.3555999994277954,0.1713999956846237,0.0794000029563903,0.3571999967098236
T31-C-11,0.0201999992132186,0.0507999993860721,0.0401999987661838,0.1062000021338462,0.2052000015974044,0.2178999930620193,0.3312000036239624,0.135000005364418,0.0636000037193298,0.2578999996185303
T31-C-11,0.0201999992132186,0.0527999997138977,0.0421000011265277,0.1101000010967254,0.2276999950408935,0.2583000063896179,0.2858000099658966,0.1820999979972839,0.0894000008702278,0.2946999967098236
T31-C-11,0.0193000007420778,0.0524000003933906,0.0425999984145164,0.1062000021338462,0.2052000015974044,0.2178999930620193,0.2339999973773956,0.135000005364418,0.0636000037193298,0.2578999996185303
T31-C-11,0.0195000004023313,0.0526000000536441,0.0394000001251697,0.1178999990224838,0.277999997138977,0.3082000017166137,0.3016000092029571,0.1891999989748001,0.0869999974966049,0.3526999950408935
T31-C-11,0.0083999997004866,0.0408000014722347,0.0283000003546476,0.1178999990224838,0.277999997138977,0.3082000017166137,0.3255999982357025,0.1891999989748001,0.0869999974966049,0.3526999950408935
T31-C-11,0.0078999996185302,0.0414999984204769,0.0238000005483627,0.1146000027656555,0.3052999973297119,0.3512000143527984,0.3452000021934509,0.1770000010728836,0.0772000029683113,0.3783999979496002
T31-C-11,0.0052000000141561,0.0381000004708766,0.0208999998867511,0.1146000027656555,0.3052999973297119,0.3512000143527984,0.3452000021934509,0.1770000010728836,0.0772000029683113,0.3783999979496002
T31-C-11,0.0098999999463558,0.0417000018060207,0.0275999996811151,0.1155000030994415,0.3149000108242035,0.3506999909877777,0.352400004863739,0.1799000054597854,0.0798000022768974,0.391400009393692
T31-C-11,0.017799999564886,0.0520000010728836,0.0348999984562397,0.1155000030994415,0.3149000108242035,0.3506999909877777,0.3811999857425689,0.1799000054597854,0.0798000022768974,0.391400009393692
T31-C-11,0.0124000003561377,0.0478999987244606,0.0305000003427267,0.1234000027179718,0.3151000142097473,0.3616000115871429,0.3707999885082245,0.1831000000238418,0.0803000032901763,0.39410001039505
T31-C-11,0.0099999997764825,0.0487999990582466,0.0286999996751546,0.1234000027179718,0.3151000142097473,0.3616000115871429,0.3740000128746032,0.1831000000238418,0.0803000032901763,0.39410001039505
T31-C-11,0.013600000180304,0.0526000000536441,0.0342000015079975,0.1150999963283538,0.2854999899864197,0.3321000039577484,0.3756000101566314,0.1608999967575073,0.0715999975800514,0.3574000000953674
T31-C-11,0.0166999995708465,0.0544000007212162,0.0381000004708766,0.1150999963283538,0.2854999899864197,0.3321000039577484,0.3255999982357025,0.1608999967575073,0.0715999975800514,0.3574000000953674
